Product Review ID,Title,rating,detail_review,upvote,downvote,combinedSentiment,sentiment,RatingCategory,review_trueness,prs
81,Must buy!,5.0,Pros :Amazing performanceExceptional heat managementI7 12th gen95 watt tgp 3050tiCons:Average screenOkayish battery,20,3,0.29295,Positive,Excellent,0.8695652173913043,0.8695652173913043
81,Very poor,,Bettery backup only 1 hourREAD MORE,26,17,-0.2628,Negative,Invalid Rating,0.6046511627906976,-0.15890232558139533
81,Classy product,5.0,"Overall having great performance,but have some heating issue.",5,1,0.5326500000000001,Positive,Excellent,0.8333333333333334,0.8333333333333334
81,Fair,3.0,"Battery, display and Web cam is big drawback.",5,1,0.1591,Positive,Average,0.8333333333333334,0.8333333333333334
81,Decent product,3.0,"Battery is really poor, from day 1 battery backup is 1 hour, also too much heating issue",3,0,-0.2628,Negative,Average,1.0,1.0
81,Terrific purchase,5.0,"The Dell G15 is a powerhouse laptop equipped with a 12th generation Intel Core i7 processor and a 4 GB NVIDIA GeForce RTX 3050 Ti graphics card. This combination provides excellent performance and value for gamers, making it a highly recommended choice by experts. Dell's reputation as a trusted brand in the industry further adds to its appeal. In this review, we will delve into the various aspects of the Dell G15 and highlight its strengths.Performance and Display:The Dell G15 is a beast w...",4,3,0.69505,Positive,Excellent,0.5714285714285714,0.3971714285714285
81,Classy product,5.0,Good product,0,0,0.4404,Positive,Excellent,,0.0
82,Just wow!,5.0,Go for it it's a beast ❤️❤️🥳🥳,15,5,0.31195,Positive,Excellent,0.75,0.75
82,Wonderful,5.0,Its Good,0,0,0.50615,Positive,Excellent,,0.0
85,Terrific purchase,5.0,"So much better then core i7.Ryzen 7 is much faster in AAA titles. I play GTA 5 , Assassin's creed Valhalla and Last of us part 1. Very smooth gameplay. The Nvidia GeForce RTX 4050 is very fast. Good build quality.I think it's comparable to Legion.Ryzen 7 has the fastest memory then the i7. The ram is also fastest in industry. It's 5600mhz DDR5 only in Ryzen version.Now I have become a big fan of Lenovo LOQ.Recommended to all !",20,1,0.6807000000000001,Positive,Excellent,0.9523809523809523,0.9523809523809523
85,Simply awesome,5.0,"I purchased this on 29/08/2023 and the looks and compatibility of the system is really good. Stating some Pros and Cons for all of you.Pros :- 1) The Cooling system in this is really good, the Vantage software is optimized nicely.             2) The display is good, you will not face any problem.             3) The Cpu and Gpu both combines give the best performance under this price rate.             4) The built quality is really good, 9/10 as compare to other laptops of the same segmen...",14,3,0.80015,Positive,Excellent,0.8235294117647058,0.8235294117647058
85,Does the job,3.0,"For my point of view, without changing battery work in 3.5hr with normal usage. And it don't have RGB keyboard board.",2,9,0.0,Neutral,Average,0.18181818181818182,0.0
85,Does the job,3.0,Thanks to flipkart for delivering product. but What i learned is amd laptops are worst compared to intel. first i thought product is faulty one. so i replaced laptop and found all amd laptops are cheaper processor and therefore browsing laptop is not at all smooth and switching from one program to another takes nearly 5 secs.,0,2,-0.4124,Negative,Average,0.0,-0.0
85,Not good,,"Wrost product do not buy this laptop. Keep freezing and lagging, Even my replacement unit got the same problem and it heats likes you can grill a chicken on itREAD MORE",0,2,-0.3406,Negative,Invalid Rating,0.0,-0.0
85,Very Good,4.0,Battery backup is only 2.5 to 3hrs max on normal usage. For gaming and in designing work it should be plugged in. Rest All Good.,0,1,0.46655,Positive,Good,0.0,0.0
86,Good choice,4.0,"I Purchased it for 95k And Without any card..Performance is beast, value for money.But if your budget is 1L then Dell G15 i5 12th gen with 16gb DDR5 with RTX 3050 ,will be best .I purchased legion just because i am in need of laptop and Dell was not in stock.Ports in legion are at peak,they are awesome.Keyboard is also good,Built quality is also best , because no bending and flexibility i observed.Hard material.",35,8,0.67025,Positive,Good,0.813953488372093,0.813953488372093
86,Fabulous!,5.0,The best laptop at this range I buyed msi gf 66 katana at the same specifications but this Lenovo legion 5 i7 processor is the best,26,12,0.7131000000000001,Positive,Excellent,0.6842105263157895,0.4879105263157895
86,Value-for-money,4.0,Good performanceBattery hungryNice design,23,11,0.2202,Positive,Good,0.6764705882352942,0.14895882352941178
86,Perfect product!,5.0,"Excellent performance. Power-hungry? yes, but who cares, when you buy an intel H series processor.",17,10,0.7067000000000001,Positive,Excellent,0.6296296296296297,0.44495925925925933
86,Slightly disappointed,,Laptop screen backlight is not great and even sound is worst so my recommendation is dont go for thisREAD MORE,7,2,-0.61755,Negative,Invalid Rating,0.7777777777777778,0.7777777777777778
86,Must buy!,5.0,Great but battery is not so good,2,0,-0.1798,Negative,Excellent,1.0,1.0
86,Horrible,,Battery backup is poorREAD MORE,3,1,-0.27115,Negative,Invalid Rating,0.75,0.75
86,Just okay,3.0,At first it appeared like working faster and gradually it slowed down. After one year I am facing problems with #Slow boot up#Battery discharging in 30 to 40min#Heating emitted is very high and cooling pad is mandatory #Losely connected adapter cable#No proper online support mechanism from Lenovo team etc.However my kid plays Fortnite game in this laptop. He did not complain anything.I bought it for 1lac rupees. Somehow I am not feeling that it's worth. Not sure whether it is true o...,1,0,0.51625,Positive,Average,1.0,1.0
86,Decent product,3.0,"Everything is good but battery is wrost, 3 hour back up.",3,3,0.1191,Positive,Average,0.5,0.05955
86,Does the job,3.0,Battery is very bad. Performance good,1,1,-0.0802,Negative,Average,0.5,-0.0401
88,Awesome Laptop for the Monry,5.0,"I especially bought the RTX 3060 version with QHD display. And the combination is awesome. Bests in class for gaming, productivity, streaming and programming.The processor is also amazing with 20 cores pulling and crushing any task it encounters.The keyboard is also great to type. The space in between keys are sufficient.Great product. Got for it. Also it has a webcam with dual array microphone. Amazing.",28,8,0.7804500000000001,Positive,Excellent,0.7777777777777778,0.7777777777777778
88,Brilliant,5.0,The overall performance is very good. But the 16amp charger is little problematic. Because you don't find any charging point when you are traveling or out of your home.,13,3,0.1323,Positive,Excellent,0.8125,0.8125
88,Worth every penny,5.0,Best Gaming Laptop.,3,0,0.4316,Positive,Excellent,1.0,1.0
88,Terrific,5.0,"Hello, i received my machine on 21st March.You cannot get 12700H + 6gb 3060 140w + 1tb ssd that is of Samsung and ram that is DDR5. If you want same specs and other company, so they will be 1.5lakhs and above. Always check specs before buying machine. This is i7 12gen.",2,0,0.27695000000000003,Positive,Excellent,1.0,1.0
88,Worth the money,4.0,Awesome 👍👍,1,0,0.4256,Positive,Good,1.0,1.0
88,Perfect product!,5.0,Beautiful Machine. Go for it if this matches your budget.,0,0,0.6054,Positive,Excellent,,0.0
88,Just wow!,5.0,Best,0,0,0.6304000000000001,Positive,Excellent,,0.0
91,Worth of money,4.0,Its been 4 months that I bought this laptop for around 86000 and the performance is top level. Only things could be better is speaker sound and battery backup hardly u can use it for 4 hours if u r heavy user and it can lasts up to 6 to 7 hours for normal usage. I could say its a decent battery backup and speaker sound is average when compared to other laptops in this price rangePros : I7 performanceDisplay Accurate touch designmetal bodyLight WeightLooks wise superbCons : Speaker...,3,0,0.5023,Positive,Good,1.0,1.0
91,Great product,5.0,Very good,3,0,0.5588,Positive,Excellent,1.0,1.0
91,Waste of money!,,Very poor performance and battery backup is less.With 4 months I am facing SSD issues etc.Nit worth full to buyREAD MORE,0,0,-0.4175,Negative,Invalid Rating,,0.0
92,Must buy!,5.0,"Best laptop for someone who travels a lot. Light weight, brilliant screen and a spec that is good for most workloads. Battery life is good too. I got it for 87490 during a sale and it is well worth it.",10,0,0.47505,Positive,Excellent,1.0,1.0
92,Wonderful,5.0,Product is good and performance is a nice,5,0,0.63135,Positive,Excellent,1.0,1.0
92,Unsatisfactory,,Heating too much for normal usageREAD MORE,0,0,0.0,Neutral,Invalid Rating,,0.0
93,Don't waste your money,,"Bought the laptop with very high expectations. Been an HP user since a long time. But this time, I'm utterly disappointed.Got delivered a laptop but the sound output was tooooo low for a laptop costing 1lakh+After chasing HP for 2 weeks since the day of delivery, finally got a replacement. Sound was a little better this time than the previous one, but compared to the product I saw at offline store, sound was still very low. Then after a few days, i noticed a manufacturing defect in the ...READ MORE",10,0,-0.1847,Negative,Invalid Rating,1.0,1.0
93,Very Good,4.0,Pros-1. Great design2. Awesome screen3. Snappy performance Cons-1. I was expecting better battery life since this is a Evo laptop. Right now it is around 5hrs.2. I was also expecting louder speakers given they are top firing.,4,4,0.6906,Positive,Good,0.5,0.3453
93,Fabulous!,5.0,Nice laptop with an excellent display.,1,0,0.6643,Positive,Excellent,1.0,1.0
93,Fabulous!,5.0,Batter experience,0,2,0.28535,Positive,Excellent,0.0,0.0
94,Wonderful,4.0,"Definately best in this price segment no issues with day to day task and gaming ,except heatingBut can be controlled and cooled down with adjusting fan speed",1,0,0.61025,Positive,Good,1.0,1.0
95,Very Good,4.0,"Bought in June. Great laptop, but have encountered some issues related to charging.Will write full review later.",24,3,0.43215000000000003,Positive,Good,0.8888888888888888,0.8888888888888888
96,Excellent,5.0,If you are looking for a cool stylish laptop just go for it…very smooth touch stylish looks and great design will give you a business tycoon type of feeling..,6,0,0.66125,Positive,Excellent,1.0,1.0
96,Very Good convertible laptop except average battery backup,4.0,"Laptop is good except battery. HP claim of 12 hr backup but I am getting hardly 6-7 hr even with very minimal usage like opening some chrome page only. Look and build quality wise laptop is very good. Initially I got faulty pen, and later HP replaced it with new pen.Detailed review I will post after 6 month.",1,0,0.6924,Positive,Good,1.0,1.0
97,Perfect product!,5.0,Beautiful and strong laptop,354,26,0.7067000000000001,Positive,Excellent,0.9315789473684211,0.9315789473684211
97,Classy product,5.0,"Best build Quality Product , Awesome Sound Quality, Display is Awesome, Thank you Realme 😊",248,21,0.69135,Positive,Excellent,0.9219330855018587,0.9219330855018587
97,Perfect product!,5.0,Just amazing,104,9,0.59865,Positive,Excellent,0.9203539823008849,0.9203539823008849
97,Wonderful,5.0,Value for money,178,20,0.45594999999999997,Positive,Excellent,0.898989898989899,0.898989898989899
97,Mind-blowing purchase,5.0,This review is after using this lappy for 2 weeks.Pros Excellent displayExcellent build qualityfull metal bodyvery fast performancelow boot timeRAM and Processor are adequate for day to day office and college workonly conbattery backup and charging time are good but not as advertised,120,12,0.28945,Positive,Excellent,0.9090909090909091,0.9090909090909091
97,Classy product,5.0,Really amazing at this price range. Really great 👍 work by realme. Loved using it.,299,42,0.6824,Positive,Excellent,0.8768328445747801,0.8768328445747801
97,Classy product,5.0,"Awesome & Cool Design ♥️♥️It's Looks like a MacBook!! Superb fast 🔥🔥I'm Fully Satisfied ☺️ 🥰💪🏻,",211,29,0.6948000000000001,Positive,Excellent,0.8791666666666667,0.8791666666666667
97,Great product,4.0,Awesome looks😈 but decent performance and everything speakers are great like a sound 👍,98,11,0.767,Positive,Good,0.8990825688073395,0.8990825688073395
97,Highly recommended,5.0,Love This Product 😍,82,9,0.45425000000000004,Positive,Excellent,0.9010989010989011,0.9010989010989011
97,Did not meet expectations,,It's hinges are so bad specifically in Mumbai Area in heavy rainy season it's plastic area of hinges is not good and automatically got damaged and hinges quality is so poor and repair is too costly and  customer service centre is so poor just one i bought and facing problems and i dump my money. This is so bakwas and response of service centre is not goodREAD MORE,37,3,-0.4872,Negative,Invalid Rating,0.925,0.925
98,Best in the market!,5.0,Good one,92,10,0.5549999999999999,Positive,Excellent,0.9019607843137255,0.9019607843137255
98,Highly recommended,5.0,Light laptop with sleek design. Everything's good about this laptop at this price range. It is well suited for programmers and for light gaming.,174,40,0.44200000000000006,Positive,Excellent,0.8130841121495327,0.8130841121495327
98,Terrific,5.0,Pros1.Perfomance ( Does FHD video editing and edit in photoshop with 4k pictures)2. Battery Backup ( 7-8 hrs)3. Design ( One of the slim and sleek desingned laptop)4. Gaming (Gta 5- 52 fps in 1080p and 60+in 720p)5. Keyboard- ( numeric pad as 15.6 inch and sufficient space between all keys)6. Most important software included (Like MS office and Mcafe but 30 days trial)7. HP's after sales and services Cons1.Display (VA panel)2. No back-lit keyboard 3. No fingerprint sensor4. Hinge ...,84,17,-0.07119999999999999,Negative,Excellent,0.8316831683168316,0.8316831683168316
98,Wonderful,5.0,Everything is Good about this Laptop but if you are display lover I'll not recomond anyone. Best budget laptop I purchased in big billion Sale.. Go For it,80,16,0.47665,Positive,Excellent,0.8333333333333334,0.8333333333333334
98,Worth every penny,5.0,Best laptop in this price good performance,15,1,0.51135,Positive,Excellent,0.9375,0.9375
98,Really Nice,4.0,This is a good product,27,4,0.4579,Positive,Good,0.8709677419354839,0.8709677419354839
98,Wonderful,5.0,Keyboard light is most beautiful,40,8,0.604,Positive,Excellent,0.8333333333333334,0.8333333333333334
98,Delightful,4.0,Nice product but display is bit disappointing 😉,27,7,0.029600000000000015,Positive,Good,0.7941176470588235,0.7941176470588235
98,Waste of money!,,After 2 months battery complaint.READ MORE,10,1,-0.23765,Negative,Invalid Rating,0.9090909090909091,0.9090909090909091
98,Mind-blowing purchase,5.0,I used last one month. Performance is satisfactory,6,0,0.1806,Positive,Excellent,1.0,1.0
99,Worthless,,After using it 4-5 month I'm changing my review here.Heating problem.Battery backup is not upto the mark.Audio jack stopped working after some time.Hanging issue.Software updation not work properly Don't waste your money to by this dibba. Headache product from Dell.READ MORE,199,33,-0.16475,Negative,Invalid Rating,0.8577586206896551,0.8577586206896551
99,Excellent,5.0,Built Quality Good and Platinum Silver Looks Premium.,80,14,0.50615,Positive,Excellent,0.851063829787234,0.851063829787234
99,Super!,5.0,"Mind blowing purchase, its dell everything full fills you...Just got it...The mouse pad✅O.S. Booting vey fast✅Working very smoothly✅Feeling like its worth it✅Very fast laptop✅Guys, really have it..If you are looking for i3 laptop, its totally filled with everything.🤘✅",169,39,0.6024,Positive,Excellent,0.8125,0.8125
99,Wonderful,5.0,"It was an excellent deal. Fully satisfied with the product.This one comes with 512gb of nvme ssd which provides lighting fast performance.Display of this laptop is also amazing. This one comes with windows 11 out of the boxI think at this price point it delivers value for money deal, considering brand dell.",101,25,0.74515,Positive,Excellent,0.8015873015873016,0.8015873015873016
99,Awesome,5.0,Very Amazing laptop. With high quality plastic body. And display and quality both are good.,45,9,0.70755,Positive,Excellent,0.8333333333333334,0.8333333333333334
99,Perfect product!,5.0,Best building quility also good features right speaker 🔊 have not working properly some scratches are hearingWhen we increase the sound fully  of dj there is an issue,67,16,0.73345,Positive,Excellent,0.8072289156626506,0.8072289156626506
99,Wonderful,5.0,Totally satisfied with this deal of dell. Worth of money to buy this product. This product though 15.6 but looks like very compact and sound quality is also amazing. Just go for it,103,28,0.7354,Positive,Excellent,0.7862595419847328,0.7862595419847328
99,Worthless,,Very badOverheatingWaste of moneyDell service is too bad Flipkart customer service is not helpingThey don't return the order within the return dateREAD MORE,12,1,-0.49135,Negative,Invalid Rating,0.9230769230769231,0.9230769230769231
99,Good choice,4.0,Nice product,7,0,0.43095,Positive,Good,1.0,1.0
99,Nice,3.0,Battery backup issue 😐but it's performance is too good I m totally satisfied with this laptop tnku Flipkart,19,4,0.56965,Positive,Average,0.8260869565217391,0.8260869565217391
100,Just wow!,5.0,Got it for less than 80k in July sale. Great deal for i7 with ddr5 16gb and  nvidia 4050 140w. Gaming performance is excellent. Boots in 5 to 8 seconds.,160,21,0.72775,Positive,Excellent,0.8839779005524862,0.8839779005524862
100,Pretty good,4.0,Product is okay but here is a specification details mistake by flipkart in detailsAs shown in specification section they mentioned that here is DDR4 RAM In the laptopBut after purchase when i checked it with CPUZ application i found that here is DDR5 RAMI Also confirmed that with ther Acer Customer Care Support,101,24,0.731,Positive,Good,0.808,0.808
100,Just wow!,5.0,Lets start with the price - 82K after card discountSpecs - All ready mentionedGPU - 140 Watt full fledged power GPURemember initially when 40 series where launched hardly the TDP use to reach around 50 watt. But with driver updates now GPU watts goes upto 95 watt around some game. There are some other alternative which provides 4050 at lower price range but remember the TDP are around 75 Watt.Now comes display - It is not a 45%NTSC screen but around and less than 62% NTSC. It has a brig...,15,1,0.2169,Positive,Excellent,0.9375,0.9375
100,Good choice,4.0,-Can expect the performance of a 3060 GPU but since it's 4050 you get added benefit of frame generation as well.- Battery life is average - can expect 3hrs with normal browsing and stuff.-Screen quality is good.-The TGP of the GPU is 140W-Build quality is decent as well,55,12,0.6044,Positive,Good,0.8208955223880597,0.8208955223880597
100,Great product,5.0,"Superb product, excellent experience. Display, performance, design everything is excellent.",5,0,0.76745,Positive,Excellent,1.0,1.0
100,Best in the market!,5.0,Powerful processor and graphic card.ssd should be 1 tb! Overall best laptop in this segment,5,0,0.7383,Positive,Excellent,1.0,1.0
100,Must buy!,5.0,"I got the acer nitro 5 i7 12gen RTX 4050 in the recent sale for 82k, CPU temp was always under 90 degree(High end games like cyber punk, Dying light 2), it reaches 89 degree and fan speeds up to 6k rpm and temp drops to 82, no throttling, GPU temp is always under 70 degree, Amazing display. Could run dying light 2 stay human at ultra with raytracing around 60 - 70fps AVG without any lag. Battery on normal usage like chrome, Netflix or other apps, i could get around 5hr. ProGood coolingGood...",4,0,0.43945,Positive,Excellent,1.0,1.0
100,Highly recommended,5.0,Legit product must buy,7,2,0.1358,Positive,Excellent,0.7777777777777778,0.7777777777777778
100,Excellent,5.0,"Absolute beast, battery coulda been better but welp",6,2,0.40504999999999997,Positive,Excellent,0.75,0.75
100,Worth the money,4.0,Overall Beast,2,0,0.11315,Positive,Good,1.0,1.0
101,Very Good,4.0,Super I recommend to buy really it’s amazing 👌,238,43,0.69035,Positive,Good,0.8469750889679716,0.8469750889679716
101,Worth the money,4.0,"Everything's fine so far but the sound could have been better, I mean the sound quality is great but the sound is really low as compared to other devices and also the display could have been better, expected a vibrant and much coloured display since I invested that much of money but still it's a good laptop for everyday use.",106,18,0.5975,Positive,Good,0.8548387096774194,0.8548387096774194
101,Terrific purchase,5.0,"I am using this laptop for more than a month, i did not face any performance issues.display clarity is amazing and batter back up is around 6-7 hours . You will definitely be satisfied with this laptop .",61,13,0.6884,Positive,Excellent,0.8243243243243243,0.8243243243243243
101,Simply awesome,5.0,"The laptop is so gorgeous.... samsung has some unique cool features.... it's very sexy ..I will edit this post later for a Detail review, 6 months later",15,2,0.67135,Positive,Excellent,0.8823529411764706,0.8823529411764706
101,Just wow!,5.0,Best ever laptop for students,20,4,0.6304000000000001,Positive,Excellent,0.8333333333333334,0.8333333333333334
101,Just wow!,5.0,Full metal fining laptop with backlit keyboardWith very smooth performance brought it at very good priceBetter then all other laptops in this range Best value for moneyI took this laptop after 1 month research and trust me its best,7,0,0.78885,Positive,Excellent,1.0,1.0
101,Nice product,4.0,i got this laptop in 43000 and i think this is best laptop in this value. Only storage issue which can be extended easily in future.,10,1,0.6376,Positive,Good,0.9090909090909091,0.9090909090909091
101,Awesome,5.0,Nice laptop for students,22,6,0.5232,Positive,Excellent,0.7857142857142857,0.7857142857142857
101,Great product,5.0,Its a masterpiece from Samsung! Loved it🫶,4,0,0.7382500000000001,Positive,Excellent,1.0,1.0
101,Unsatisfactory,,Don't make the mistake of buying any of samsung laptop. I recently bought the Book 2 and it got spoilt with 2 months. FLIPKART also is selling faulty product.READ MORE,70,79,-0.034,Negative,Invalid Rating,0.4697986577181208,-0.015973154362416107
102,Horrible,,Very Bad performance and build quality very low laptop body make to low grade material and heating problem found in new laptop don't buy this itemREAD MORE,74,27,-0.71255,Negative,Invalid Rating,0.7326732673267327,-0.5220663366336634
102,Perfect product!,5.0,Good,9,1,0.5259,Positive,Excellent,0.9,0.9
102,Super!,5.0,Very Nice,35,13,0.5557,Positive,Excellent,0.7291666666666666,0.4051979166666666
102,Bad quality,,"Too Slow, not satisfied with its performanceREAD MORE",15,7,-0.43374999999999997,Negative,Invalid Rating,0.6818181818181818,-0.29573863636363634
102,Great product,5.0,Good,7,2,0.5326500000000001,Positive,Excellent,0.7777777777777778,0.7777777777777778
102,Great product,5.0,Good quality,5,1,0.5326500000000001,Positive,Excellent,0.8333333333333334,0.8333333333333334
102,Don't waste your money,,Hopeless product and dumb customer careREAD MORE,18,14,-0.2089,Negative,Invalid Rating,0.5625,-0.11750625
102,Just okay,3.0,Nice product but ethernet cable I cannot connect,3,2,0.2263,Positive,Average,0.6,0.13577999999999998
102,Fabulous!,5.0,Super,7,10,0.5850500000000001,Positive,Excellent,0.4117647058823529,0.2409029411764706
102,Good,3.0,Super,1,0,0.5199,Positive,Average,1.0,1.0
103,Really Nice,4.0,As I expected! This product is osm...go for it....,153,19,0.2377,Positive,Good,0.8895348837209303,0.8895348837209303
103,Terrific,5.0,"Very ligh weight laptop, processor is fast, slim design , Overall good product",194,26,0.45855,Positive,Excellent,0.8818181818181818,0.8818181818181818
103,Pretty good,4.0,Excellent design & display.Performance is Very good.Battery life is average.All over a Great purchase !!! ~a happy customer:),17,0,0.8256,Positive,Good,1.0,1.0
103,Must buy!,5.0,Amazing laptop.....Nice performance....Like it👍👍👍,145,20,0.29295,Positive,Excellent,0.8787878787878788,0.8787878787878788
103,Pretty good,4.0,Everything is fine except the build qualityIt could be better at this price rangeI don't know why ppl are blaming it for its battery performance it has a decent battery with 6-7 hr battery life. I will update my review after 15 days of use,26,1,0.42745,Positive,Good,0.9629629629629629,0.9629629629629629
103,Must buy!,5.0,Excellent 👍👍👍,163,24,0.28595,Positive,Excellent,0.8716577540106952,0.8716577540106952
103,Pretty good,4.0,Nice product,53,5,0.5742,Positive,Good,0.9137931034482759,0.9137931034482759
103,Good quality product,4.0,"Every thing is nice and clean, ryzen 5500U provide beast performance while doing heavy tasks in power bi, premiere,ps. ms office is cheery on top for students. The only problem is there is no backlit keyboard, or else it's pretty good you should go for it if you find it near 45-48k.",354,72,0.6713,Positive,Good,0.8309859154929577,0.8309859154929577
103,Very Good,4.0,Such a nice product..... performance is very well ....I like it.....I recommend to buy this laptop in this price range,22,1,0.67515,Positive,Good,0.9565217391304348,0.9565217391304348
103,Delightful,4.0,"Used it for 2 days -PC boots up in 6 seconds.After battery calibration - battery performance is absolutely great.Got free microsoft office, 100gb free on Dropbox, mcafee security for a monthIf you are buying pc for college, assignments or learn basics computer language - go for it.Camera is not really good.Haven't played games yet, waiting for weekend. Will try a few.",21,1,0.7376,Positive,Good,0.9545454545454546,0.9545454545454546
104,Worth every penny,5.0,Good,17,4,0.33335000000000004,Positive,Excellent,0.8095238095238095,0.8095238095238095
104,Fabulous!,5.0,Nice laptop,3,0,0.4961,Positive,Excellent,1.0,1.0
104,Absolute rubbish!,,Do not take this laptop. This is not having windows. Flipkart is not returning the product also. Without windows we cannot not even start the laptopREAD MORE,16,29,0.0,Neutral,Invalid Rating,0.35555555555555557,0.0
104,Worst experience ever!,,There is one hardware problem one USB PORT is not workingREAD MORE,0,0,-0.53035,Negative,Invalid Rating,,0.0
104,Don't waste your money,,Product is very bed . Battery capacity is poor only 30 minute and system hanging.READ MORE,0,0,-0.07575000000000001,Negative,Invalid Rating,,0.0
104,Simply awesome,5.0,Good performance for normal use,0,1,0.5326500000000001,Positive,Excellent,0.0,0.0
104,Fabulous!,5.0,Good work,0,0,0.5055499999999999,Positive,Excellent,,0.0
105,Good choice,4.0,Good laptop it's my first laptop very impressiveBut battery backup only long for 5 hours for normal task.,71,5,0.4404,Positive,Good,0.9342105263157895,0.9342105263157895
105,Just wow!,5.0,"Hp brand🔥 , performance even beat i5 10 gen laptop .one of the best laptop under this price segment .Built quality amazing",147,19,0.73205,Positive,Excellent,0.8855421686746988,0.8855421686746988
105,Good quality product,4.0,Performance of this Laptop is amazing. Good work done by Hp. Launching time of every Software is taking very small time. Bootup time like 15 secondI feel like never before with Laptop.Windows 11 is also crystal clear and  user friendly experience.So many thanks to Flipkart for safe & Secure Delivery by ekart.I am so Happy with this product.,101,24,0.71145,Positive,Good,0.808,0.808
105,Perfect product!,5.0,Osm,10,0,0.3057,Positive,Excellent,1.0,1.0
105,Classy product,5.0,Amazing product thanks flipkart,41,8,0.60605,Positive,Excellent,0.8367346938775511,0.8367346938775511
105,Delightful,4.0,Thank you flipkart... Overall good...,8,0,0.47355,Positive,Good,1.0,1.0
105,Great product,5.0,The best when it comes to the performance 😉 and display 😉 but the down side is the battery and sound .....  I received the SK hynix Ram and SSD version .... Storage Speed is mind-boggling..,17,2,0.50335,Positive,Excellent,0.8947368421052632,0.8947368421052632
105,Could be way better,,"Now a days , Before purchasing take the snapshots of any offer which are applied when doing payment on Flipkart. If any cashback which was applied during payment and if you ask Flipkart when it is not credited they will not support properly and will ask for the snaps.For the issues they will mark your issues as resolved all the times I'm such cases so be careful when purchasing such high value products from FlipkartREAD MORE",11,1,0.29805000000000004,Positive,Invalid Rating,0.9166666666666666,0.9166666666666666
105,Simply awesome,5.0,Must buy,11,1,0.31245,Positive,Excellent,0.9166666666666666,0.9166666666666666
105,Awesome,5.0,Really Good 👍,17,3,0.5588,Positive,Excellent,0.85,0.85
106,Wonderful,5.0,Value For Money 💰💰,170,57,0.45594999999999997,Positive,Excellent,0.748898678414097,0.3414603524229075
106,Terrific,5.0,Best in  price,153,55,0.5568,Positive,Excellent,0.7355769230769231,0.4095692307692308
106,Good quality product,4.0,Very good,39,11,0.46655,Positive,Good,0.78,0.78
106,Terrific purchase,5.0,Awesome product thank you Flipkart...👌👌🚩👏🚩🚩🚩,59,20,0.62085,Positive,Excellent,0.7468354430379747,0.4636727848101266
106,Worth the money,4.0,Super products,44,17,0.41285000000000005,Positive,Good,0.7213114754098361,0.2977934426229509
106,Just okay,3.0,Processor is so slow,30,10,0.11315,Positive,Average,0.75,0.75
106,Not recommended at all,,Worst productNothing likeable about it Very Slow at even doing basic copy paste thing Anybody will regret buying it Please don't buy it is money wasteREAD MORE,23,7,-0.26644999999999996,Negative,Invalid Rating,0.7666666666666667,0.7666666666666667
106,Good quality product,4.0,Valuble of money,16,4,0.2202,Positive,Good,0.8,0.8
106,Worth every penny,5.0,Very nice leptop,20,6,0.35085,Positive,Excellent,0.7692307692307693,0.7692307692307693
106,Very poor,,Battery Backup 2-3 hourseBattery Backup Is not GoodREAD MORE,70,33,-0.2628,Negative,Invalid Rating,0.6796116504854369,-0.1786019417475728
107,Must buy!,5.0,If you are student just go for it..,69,6,0.0,Neutral,Excellent,0.92,0.92
107,Fabulous!,5.0,Nice battery backup for normal use....,104,15,0.4961,Positive,Excellent,0.8739495798319328,0.8739495798319328
107,Classy product,5.0,"The laptop is good value for the price specially if there are some offers. The build quality is sturdy and feels solid. The matte finish looks and feels great. Performance is good for moderate users like browsing, worksheets, casual gaming etc. Im using it for my office work and getting 5 hours plus battery backup.The processor is quite power efficient and the laptop works silently with no or very minimal fan noise. The speakers are good and wifi is fast. Only downside is the display which is...",113,24,0.7034,Positive,Excellent,0.8248175182481752,0.8248175182481752
107,Perfect product for the price,5.0,"GREAT PERFORMANCE,SNAPPY, WONDERFUL BATTERY LIFE BECAUSE OPF RYZEN 3 7320USCREEN QUALITY IS AVG.BUT SINCE IT COMES WITH MS OFFICE 2021 ITS ABLE TO GET THE BASIC JOBS OF OFFICE AND NORMAL USE NICELY.VERY GOOD CHOICE UNDER 32K IF OFFER IS AVAILABLE.",25,3,0.7516,Positive,Excellent,0.8928571428571429,0.8928571428571429
107,Delightful,4.0,"The screen is not that good, the rest is fine.A finger print scanner was needed.",44,8,0.12234999999999999,Positive,Good,0.8461538461538461,0.8461538461538461
107,Good choice,4.0,Nice laptop under 40k Fabulous performance 😍I use i3 11th gen but ryzen 7320u is beastDisplay is ok Display is better than other brandBuild quality is impressive ☺️Battery backup is nice ☺️,13,1,0.6991,Positive,Good,0.9285714285714286,0.9285714285714286
107,Worth every penny,5.0,Nice laptop.. Under 40000 thousands budget... Go for it,26,6,0.32389999999999997,Positive,Excellent,0.8125,0.8125
107,Fair,3.0,"Performance is nice at this price. Only issue is with the display. But the display is better than what the other famous vendors like Dell, HP or Lenovo are providing and is also quite bright. It is also light weight for a 15.6 inch laptop. The build is very much sturdy and design looks stylish. Drawbacks:No backlit keyboard.No fingerprint scanner.No SD card slot.Only 2 USB Type-A slots.No RAM upgrade options.Highlights:LPDDR5 RAM 5500MhzProcessor is great and is also power efficient...",116,47,0.64085,Positive,Average,0.7116564417177914,0.45606503067484666
