Product,Price,Rating,Description,Url,Review Url
DELL Inspiron 3501 Intel Core i5 11th Gen 1135G7 - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) Inspiron...,52199.0,4.3,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 20191 Year Onsite Warranty,https://www.flipkart.com/dell-inspiron-3501-intel-core-i5-11th-gen-1135g7-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-thin-light-laptop/p/itm9560c9aeb11a4?pid=COMFY8QX6DWHHFYX&lid=LSTCOMFY8QX6DWHHFYXY3C7QG&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_21_494&otracker=search&otracker1=search&fm=organic&iid=4de900e3-3f8b-486c-a357-cd10862dbee6.COMFY8QX6DWHHFYX.SEARCH&ppt=None&ppn=None&ssid=yy0a8i8v4g0000001703946604848&qH=c5d334db81c10595,https://www.flipkart.com/dell-inspiron-3501-intel-core-i5-11th-gen-1135g7-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-thin-light-laptop/product-reviews/itm9560c9aeb11a4?pid=COMFY8QX6DWHHFYX&lid=LSTCOMFY8QX6DWHHFYXY3C7QG&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_21_494&otracker=search&otracker1=search&fm=organic&iid=4de900e3-3f8b-486c-a357-cd10862dbee6.COMFY8QX6DWHHFYX.SEARCH&ppt=None&ppn=None&ssid=yy0a8i8v4g0000001703946604848&qH=c5d334db81c10595
Lenovo IdeaPad Gaming 3 Intel Intel Core i5 11th Gen 11300H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Gr...,71950.0,4.3,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAMWindows 10 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Warranty + 1 Year Premium Care + 1 Year ADP,https://www.flipkart.com/lenovo-ideapad-gaming-3-intel-core-i5-11th-gen-11300h-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-rtx-3050-120-hz-15ihu6-15ihu6d1-laptop/p/itm6f03f2f40e11a?pid=COMG6AKVMUFMK7MS&lid=LSTCOMG6AKVMUFMK7MSFN3IFO&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_21_495&otracker=search&otracker1=search&fm=organic&iid=4de900e3-3f8b-486c-a357-cd10862dbee6.COMG6AKVMUFMK7MS.SEARCH&ppt=None&ppn=None&ssid=yy0a8i8v4g0000001703946604848&qH=c5d334db81c10595,https://www.flipkart.com/lenovo-ideapad-gaming-3-intel-core-i5-11th-gen-11300h-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-rtx-3050-120-hz-15ihu6-15ihu6d1-laptop/product-reviews/itm6f03f2f40e11a?pid=COMG6AKVMUFMK7MS&lid=LSTCOMG6AKVMUFMK7MSFN3IFO&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_21_495&otracker=search&otracker1=search&fm=organic&iid=4de900e3-3f8b-486c-a357-cd10862dbee6.COMG6AKVMUFMK7MS.SEARCH&ppt=None&ppn=None&ssid=yy0a8i8v4g0000001703946604848&qH=c5d334db81c10595
ASUS Zenbook Flip 13 OLED Touch Panel Intel EVO Intel Core i5 11th Gen 1135G7 - (16 GB/512 GB SSD/Wind...,87600.0,4.1,Intel Core i5 Processor (11th Gen)16 GB LPDDR4X RAM64 bit Windows 11 Operating System512 GB SSD33.78 cm (13.3 Inch) Touchscreen Display1 Year onsite warranty,https://www.flipkart.com/asus-zenbook-flip-13-oled-touch-panel-intel-evo-core-i5-11th-gen-1135g7-16-gb-512-gb-ssd-windows-11-home-ux363ea-hp562ws-2-1-laptop/p/itma3d7895911a82?pid=COMGBYQ2G7MGZJY2&lid=LSTCOMGBYQ2G7MGZJY2OWZFYB&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_21_496&otracker=search&otracker1=search&fm=organic&iid=4de900e3-3f8b-486c-a357-cd10862dbee6.COMGBYQ2G7MGZJY2.SEARCH&ppt=None&ppn=None&ssid=yy0a8i8v4g0000001703946604848&qH=c5d334db81c10595,https://www.flipkart.com/asus-zenbook-flip-13-oled-touch-panel-intel-evo-core-i5-11th-gen-1135g7-16-gb-512-gb-ssd-windows-11-home-ux363ea-hp562ws-2-1-laptop/product-reviews/itma3d7895911a82?pid=COMGBYQ2G7MGZJY2&lid=LSTCOMGBYQ2G7MGZJY2OWZFYB&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_21_496&otracker=search&otracker1=search&fm=organic&iid=4de900e3-3f8b-486c-a357-cd10862dbee6.COMGBYQ2G7MGZJY2.SEARCH&ppt=None&ppn=None&ssid=yy0a8i8v4g0000001703946604848&qH=c5d334db81c10595
ASUS VivoBook Pro 14 OLED (2022) Intel Core i5 11th Gen 11300H - (16 GB/512 GB SSD/Windows 11 Home/Int...,76990.0,4.4,Intel Core i5 Processor (11th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 inch) DisplayOffice Home and Student 20211 Year Onsite Warranty,https://www.flipkart.com/asus-vivobook-pro-14-oled-2022-intel-core-i5-11th-gen-11300h-16-gb-512-gb-ssd-windows-11-home-intel-integrated-iris-xe-k3400pa-km502ws-creator-laptop/p/itmcb3bfa2edfbd4?pid=COMGB732SYZ7XSSA&lid=LSTCOMGB732SYZ7XSSAV3OZHN&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_21_497&otracker=search&otracker1=search&fm=organic&iid=4de900e3-3f8b-486c-a357-cd10862dbee6.COMGB732SYZ7XSSA.SEARCH&ppt=None&ppn=None&ssid=yy0a8i8v4g0000001703946604848&qH=c5d334db81c10595,https://www.flipkart.com/asus-vivobook-pro-14-oled-2022-intel-core-i5-11th-gen-11300h-16-gb-512-gb-ssd-windows-11-home-intel-integrated-iris-xe-k3400pa-km502ws-creator-laptop/product-reviews/itmcb3bfa2edfbd4?pid=COMGB732SYZ7XSSA&lid=LSTCOMGB732SYZ7XSSAV3OZHN&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_21_497&otracker=search&otracker1=search&fm=organic&iid=4de900e3-3f8b-486c-a357-cd10862dbee6.COMGB732SYZ7XSSA.SEARCH&ppt=None&ppn=None&ssid=yy0a8i8v4g0000001703946604848&qH=c5d334db81c10595
ASUS VivoBook 15 (2022) Intel Core i5 11th Gen 1135G7 - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) X51...,56400.0,4.3,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAMWindows 10 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home & Student 20191 Year Onsite Warranty,https://www.flipkart.com/asus-vivobook-15-2022-intel-core-i5-11th-gen-1135g7-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-x515ea-ej502ts-thin-light-laptop/p/itmcb67f44466456?pid=COMG6AG7PJNMKKBZ&lid=LSTCOMG6AG7PJNMKKBZPAHYJT&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_21_498&otracker=search&otracker1=search&fm=organic&iid=4de900e3-3f8b-486c-a357-cd10862dbee6.COMG6AG7PJNMKKBZ.SEARCH&ppt=None&ppn=None&ssid=yy0a8i8v4g0000001703946604848&qH=c5d334db81c10595,https://www.flipkart.com/asus-vivobook-15-2022-intel-core-i5-11th-gen-1135g7-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-x515ea-ej502ts-thin-light-laptop/product-reviews/itmcb67f44466456?pid=COMG6AG7PJNMKKBZ&lid=LSTCOMG6AG7PJNMKKBZPAHYJT&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_21_498&otracker=search&otracker1=search&fm=organic&iid=4de900e3-3f8b-486c-a357-cd10862dbee6.COMG6AG7PJNMKKBZ.SEARCH&ppt=None&ppn=None&ssid=yy0a8i8v4g0000001703946604848&qH=c5d334db81c10595
HP 15s Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 10 Home) 15s-FQ2535TU Thin and Light L...,50499.0,4.4,"Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 2019, HP Documentation, HP CoolSense , HP SSRM , HP Smart, HP Support Assistant1 Year Onsite Warranty",https://www.flipkart.com/hp-15s-intel-core-i5-11th-gen-1135g7-8-gb-512-gb-ssd-windows-10-home-15s-fq2535tu-thin-light-laptop/p/itmb432d68a6e1aa?pid=COMGYSSUKJEKBFDG&lid=LSTCOMGYSSUKJEKBFDGYU9WKG&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_21_499&otracker=search&otracker1=search&fm=organic&iid=4de900e3-3f8b-486c-a357-cd10862dbee6.COMGYSSUKJEKBFDG.SEARCH&ppt=None&ppn=None&ssid=yy0a8i8v4g0000001703946604848&qH=c5d334db81c10595,https://www.flipkart.com/hp-15s-intel-core-i5-11th-gen-1135g7-8-gb-512-gb-ssd-windows-10-home-15s-fq2535tu-thin-light-laptop/product-reviews/itmb432d68a6e1aa?pid=COMGYSSUKJEKBFDG&lid=LSTCOMGYSSUKJEKBFDGYU9WKG&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_21_499&otracker=search&otracker1=search&fm=organic&iid=4de900e3-3f8b-486c-a357-cd10862dbee6.COMGYSSUKJEKBFDG.SEARCH&ppt=None&ppn=None&ssid=yy0a8i8v4g0000001703946604848&qH=c5d334db81c10595
DELL Inspiron Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 7420 2 in 1 L...,82450.0,3.9,"Processor: Intel i5-1235U (Base- 3.30 GHz & Turbo up to 4.40 GHz) 10 CoresRAM & Storage: 16GB DDR4 & 512GB SSDGraphics & Keyboard: Integrated & Backlit Keyboard + Fingerprint ReaderDisplay: 14.0"" FHD+ WVA Truelife Touch Narrow Border 250 nits, Dell Active PenIntel Core i5 Processor (12th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 inch) Touchscreen DisplayOffice Home and Student 20211 Year Onsite Hardware Service",https://www.flipkart.com/dell-inspiron-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-7420-2-1-laptop/p/itm7f70e04096929?pid=COMGH8YQTDE657TP&lid=LSTCOMGH8YQTDE657TPRG83Q2&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_21_500&otracker=search&otracker1=search&fm=organic&iid=4de900e3-3f8b-486c-a357-cd10862dbee6.COMGH8YQTDE657TP.SEARCH&ppt=None&ppn=None&ssid=yy0a8i8v4g0000001703946604848&qH=c5d334db81c10595,https://www.flipkart.com/dell-inspiron-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-7420-2-1-laptop/product-reviews/itm7f70e04096929?pid=COMGH8YQTDE657TP&lid=LSTCOMGH8YQTDE657TPRG83Q2&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_21_500&otracker=search&otracker1=search&fm=organic&iid=4de900e3-3f8b-486c-a357-cd10862dbee6.COMGH8YQTDE657TP.SEARCH&ppt=None&ppn=None&ssid=yy0a8i8v4g0000001703946604848&qH=c5d334db81c10595
Lenovo IdeaPad 3 Intel Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 81X800LAIN Laptop,36400.0,4.2,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 YEAR,https://www.flipkart.com/lenovo-ideapad-3-intel-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-81x800lain-laptop/p/itm118bd5b99bc51?pid=COMGFX4JGJ66DYYG&lid=LSTCOMGFX4JGJ66DYYG8R2X4A&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_21_501&otracker=search&otracker1=search&fm=organic&iid=4de900e3-3f8b-486c-a357-cd10862dbee6.COMGFX4JGJ66DYYG.SEARCH&ppt=None&ppn=None&ssid=yy0a8i8v4g0000001703946604848&qH=c5d334db81c10595,https://www.flipkart.com/lenovo-ideapad-3-intel-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-81x800lain-laptop/product-reviews/itm118bd5b99bc51?pid=COMGFX4JGJ66DYYG&lid=LSTCOMGFX4JGJ66DYYG8R2X4A&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_21_501&otracker=search&otracker1=search&fm=organic&iid=4de900e3-3f8b-486c-a357-cd10862dbee6.COMGFX4JGJ66DYYG.SEARCH&ppt=None&ppn=None&ssid=yy0a8i8v4g0000001703946604848&qH=c5d334db81c10595
Acer Aspire Vero(Green PC ) Intel Core i5 11th Gen 1155G7 - (8 GB/512 GB SSD/Windows 11 Home) AV15-51 ...,49850.0,4.2,"Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayAcer Care Center, Acer Product Registration1 Year International Travelers Warranty (ITW)",https://www.flipkart.com/acer-aspire-vero-green-pc-intel-core-i5-11th-gen-1155g7-8-gb-512-gb-ssd-windows-11-home-av15-51-thin-light-laptop/p/itm97cdcbceee8c4?pid=COMG8ZERF8ZQ4PG9&lid=LSTCOMG8ZERF8ZQ4PG9E8WEXU&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_21_502&otracker=search&otracker1=search&fm=organic&iid=4de900e3-3f8b-486c-a357-cd10862dbee6.COMG8ZERF8ZQ4PG9.SEARCH&ppt=None&ppn=None&ssid=yy0a8i8v4g0000001703946604848&qH=c5d334db81c10595,https://www.flipkart.com/acer-aspire-vero-green-pc-intel-core-i5-11th-gen-1155g7-8-gb-512-gb-ssd-windows-11-home-av15-51-thin-light-laptop/product-reviews/itm97cdcbceee8c4?pid=COMG8ZERF8ZQ4PG9&lid=LSTCOMG8ZERF8ZQ4PG9E8WEXU&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_21_502&otracker=search&otracker1=search&fm=organic&iid=4de900e3-3f8b-486c-a357-cd10862dbee6.COMG8ZERF8ZQ4PG9.SEARCH&ppt=None&ppn=None&ssid=yy0a8i8v4g0000001703946604848&qH=c5d334db81c10595
DELL 3511 Intel Core i5 11th Gen 1135G7 - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home/2 GB Graphics) 351...,59999.0,4.6,"Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) DisplayMc Afee Anti Virus 15 Months, MS Office Home& Students 20211 Year By Dell",https://www.flipkart.com/dell-3511-intel-core-i5-11th-gen-1135g7-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-2-graphics-laptop/p/itm3387c2559bc5a?pid=COMGA7ZFSZCZFCQF&lid=LSTCOMGA7ZFSZCZFCQFHE3HUB&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_21_503&otracker=search&otracker1=search&fm=organic&iid=4de900e3-3f8b-486c-a357-cd10862dbee6.COMGA7ZFSZCZFCQF.SEARCH&ppt=None&ppn=None&ssid=yy0a8i8v4g0000001703946604848&qH=c5d334db81c10595,https://www.flipkart.com/dell-3511-intel-core-i5-11th-gen-1135g7-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-2-graphics-laptop/product-reviews/itm3387c2559bc5a?pid=COMGA7ZFSZCZFCQF&lid=LSTCOMGA7ZFSZCZFCQFHE3HUB&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_21_503&otracker=search&otracker1=search&fm=organic&iid=4de900e3-3f8b-486c-a357-cd10862dbee6.COMGA7ZFSZCZFCQF.SEARCH&ppt=None&ppn=None&ssid=yy0a8i8v4g0000001703946604848&qH=c5d334db81c10595
HP Pavilion Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 10 Home) 14-dv0543TU Thin and Lig...,65999.0,4.4,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 Inch) DisplayMicrosoft Office Home & Student 20191 Year Onsite Warranty,https://www.flipkart.com/hp-pavilion-intel-core-i5-11th-gen-1135g7-8-gb-512-gb-ssd-windows-10-home-14-dv0543tu-thin-light-laptop/p/itmcad842ae8679c?pid=COMG67BXVZSDSUPH&lid=LSTCOMG67BXVZSDSUPH1JMUHO&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_21_504&otracker=search&otracker1=search&fm=organic&iid=4de900e3-3f8b-486c-a357-cd10862dbee6.COMG67BXVZSDSUPH.SEARCH&ppt=None&ppn=None&ssid=yy0a8i8v4g0000001703946604848&qH=c5d334db81c10595,https://www.flipkart.com/hp-pavilion-intel-core-i5-11th-gen-1135g7-8-gb-512-gb-ssd-windows-10-home-14-dv0543tu-thin-light-laptop/product-reviews/itmcad842ae8679c?pid=COMG67BXVZSDSUPH&lid=LSTCOMG67BXVZSDSUPH1JMUHO&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_21_504&otracker=search&otracker1=search&fm=organic&iid=4de900e3-3f8b-486c-a357-cd10862dbee6.COMG67BXVZSDSUPH.SEARCH&ppt=None&ppn=None&ssid=yy0a8i8v4g0000001703946604848&qH=c5d334db81c10595
ASUS TUF Gaming F17 Intel Core i5 10th Gen 10300H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVI...,68071.0,4.8,Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD43.94 cm (17.3 inch) Display1 Year Onsite Warranty,https://www.flipkart.com/asus-tuf-gaming-f17-intel-core-i5-10th-gen-10300h-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-ti-120-hz-fx766li-h7058t-laptop/p/itm9600ef3f844e0?pid=COMFXU6PYJXDWZD3&lid=LSTCOMFXU6PYJXDWZD3HPH5F7&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_22_505&otracker=search&otracker1=search&fm=organic&iid=48729cf4-2ef9-42f2-af17-5ed087a92dab.COMFXU6PYJXDWZD3.SEARCH&ppt=None&ppn=None&ssid=m5md27wrsg0000001703946605283&qH=c5d334db81c10595,https://www.flipkart.com/asus-tuf-gaming-f17-intel-core-i5-10th-gen-10300h-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-ti-120-hz-fx766li-h7058t-laptop/product-reviews/itm9600ef3f844e0?pid=COMFXU6PYJXDWZD3&lid=LSTCOMFXU6PYJXDWZD3HPH5F7&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_22_505&otracker=search&otracker1=search&fm=organic&iid=48729cf4-2ef9-42f2-af17-5ed087a92dab.COMFXU6PYJXDWZD3.SEARCH&ppt=None&ppn=None&ssid=m5md27wrsg0000001703946605283&qH=c5d334db81c10595
ASUS VivoBook 14 (2021) Intel Celeron Dual Core N4020 - (4 GB/256 GB SSD/Windows 11 Home) X415MA-BV011...,25500.0,4.1,Intel Celeron Dual Core Processor4 GB DDR4 RAM64 bit Windows 11 Operating System256 GB SSD35.56 cm (14 inch) Display1 Year Onsite Warranty,https://www.flipkart.com/asus-vivobook-14-2021-intel-celeron-dual-core-n4020-4-gb-256-gb-ssd-windows-11-home-x415ma-bv011w-thin-light-laptop/p/itm4719437b6ecb8?pid=COMGBH774UHWUFQF&lid=LSTCOMGBH774UHWUFQFPFZXXN&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_22_506&otracker=search&otracker1=search&fm=organic&iid=48729cf4-2ef9-42f2-af17-5ed087a92dab.COMGBH774UHWUFQF.SEARCH&ppt=None&ppn=None&ssid=m5md27wrsg0000001703946605283&qH=c5d334db81c10595,https://www.flipkart.com/asus-vivobook-14-2021-intel-celeron-dual-core-n4020-4-gb-256-gb-ssd-windows-11-home-x415ma-bv011w-thin-light-laptop/product-reviews/itm4719437b6ecb8?pid=COMGBH774UHWUFQF&lid=LSTCOMGBH774UHWUFQFPFZXXN&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_22_506&otracker=search&otracker1=search&fm=organic&iid=48729cf4-2ef9-42f2-af17-5ed087a92dab.COMGBH774UHWUFQF.SEARCH&ppt=None&ppn=None&ssid=m5md27wrsg0000001703946605283&qH=c5d334db81c10595
HP 15s Intel Core i3 11th Gen 1125G4 - (8 GB/256 GB SSD/Windows 11 Home) 15s-fq2626TU Thin and Light L...,38700.0,4.4,"Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System256 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home & Student 2019, HP Documentation, HP SSRM, HP Smart1 Year Onsite Warranty",https://www.flipkart.com/hp-15s-intel-core-i3-11th-gen-1125g4-8-gb-256-gb-ssd-windows-11-home-15s-fq2626tu-thin-light-laptop/p/itm1051f28c6fb93?pid=COMGBH9JHSDZJV9R&lid=LSTCOMGBH9JHSDZJV9RVM1TXG&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_22_507&otracker=search&otracker1=search&fm=organic&iid=48729cf4-2ef9-42f2-af17-5ed087a92dab.COMGBH9JHSDZJV9R.SEARCH&ppt=None&ppn=None&ssid=m5md27wrsg0000001703946605283&qH=c5d334db81c10595,https://www.flipkart.com/hp-15s-intel-core-i3-11th-gen-1125g4-8-gb-256-gb-ssd-windows-11-home-15s-fq2626tu-thin-light-laptop/product-reviews/itm1051f28c6fb93?pid=COMGBH9JHSDZJV9R&lid=LSTCOMGBH9JHSDZJV9RVM1TXG&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_22_507&otracker=search&otracker1=search&fm=organic&iid=48729cf4-2ef9-42f2-af17-5ed087a92dab.COMGBH9JHSDZJV9R.SEARCH&ppt=None&ppn=None&ssid=m5md27wrsg0000001703946605283&qH=c5d334db81c10595
ASUS Intel Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) S3502ZA-L502WS Laptop,73000.0,3.3,Intel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Warranty,https://www.flipkart.com/asus-intel-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-s3502za-l502ws-laptop/p/itm34e3d7835e62d?pid=COMGFCG9G4JYZXEG&lid=LSTCOMGFCG9G4JYZXEGMPUB7Y&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_22_508&otracker=search&otracker1=search&fm=organic&iid=48729cf4-2ef9-42f2-af17-5ed087a92dab.COMGFCG9G4JYZXEG.SEARCH&ppt=None&ppn=None&ssid=m5md27wrsg0000001703946605283&qH=c5d334db81c10595,https://www.flipkart.com/asus-intel-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-s3502za-l502ws-laptop/product-reviews/itm34e3d7835e62d?pid=COMGFCG9G4JYZXEG&lid=LSTCOMGFCG9G4JYZXEGMPUB7Y&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_22_508&otracker=search&otracker1=search&fm=organic&iid=48729cf4-2ef9-42f2-af17-5ed087a92dab.COMGFCG9G4JYZXEG.SEARCH&ppt=None&ppn=None&ssid=m5md27wrsg0000001703946605283&qH=c5d334db81c10595
DELL AMD Ryzen 3 Dual Core 3250U - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) INSPIRON 3515 Thin and L...,39800.0,4.1,AMD Ryzen 3 Dual Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) DisplayOffice Home and Student 20211 Year Onsite Warranty,https://www.flipkart.com/dell-amd-ryzen-3-dual-core-3250u-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-inspiron-3515-thin-light-laptop/p/itm7f64187d919ed?pid=COMGC3HZZXDJWCDT&lid=LSTCOMGC3HZZXDJWCDTF5QXFL&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_22_509&otracker=search&otracker1=search&fm=organic&iid=48729cf4-2ef9-42f2-af17-5ed087a92dab.COMGC3HZZXDJWCDT.SEARCH&ppt=None&ppn=None&ssid=m5md27wrsg0000001703946605283&qH=c5d334db81c10595,https://www.flipkart.com/dell-amd-ryzen-3-dual-core-3250u-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-inspiron-3515-thin-light-laptop/product-reviews/itm7f64187d919ed?pid=COMGC3HZZXDJWCDT&lid=LSTCOMGC3HZZXDJWCDTF5QXFL&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_22_509&otracker=search&otracker1=search&fm=organic&iid=48729cf4-2ef9-42f2-af17-5ed087a92dab.COMGC3HZZXDJWCDT.SEARCH&ppt=None&ppn=None&ssid=m5md27wrsg0000001703946605283&qH=c5d334db81c10595
HP Pavilion AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) 15-eh1101AU Thin and Light...,51200.0,4.3,AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMicrosoft Office Home & Student 20191 Year Onsite Warranty,https://www.flipkart.com/hp-pavilion-amd-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-10-home-15-eh1101au-thin-light-laptop/p/itmd7166635392d6?pid=COMG67BXFFXYZSMZ&lid=LSTCOMG67BXFFXYZSMZ6ZQBFO&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_22_510&otracker=search&otracker1=search&fm=organic&iid=48729cf4-2ef9-42f2-af17-5ed087a92dab.COMG67BXFFXYZSMZ.SEARCH&ppt=None&ppn=None&ssid=m5md27wrsg0000001703946605283&qH=c5d334db81c10595,https://www.flipkart.com/hp-pavilion-amd-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-10-home-15-eh1101au-thin-light-laptop/product-reviews/itmd7166635392d6?pid=COMG67BXFFXYZSMZ&lid=LSTCOMG67BXFFXYZSMZ6ZQBFO&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_22_510&otracker=search&otracker1=search&fm=organic&iid=48729cf4-2ef9-42f2-af17-5ed087a92dab.COMG67BXFFXYZSMZ.SEARCH&ppt=None&ppn=None&ssid=m5md27wrsg0000001703946605283&qH=c5d334db81c10595
